CustomerID,Age,Gender,City,State,Annual_Income,Purchase_History,Visit_Frequency,Average_Session_Duration,Last_Purchase_Date,Items_in_Cart,Payment_Method,Purchase_Amount,Discount_Used,Customer_Satisfaction
5747b95d-bcee-42ec-a926-b958f44acd8b,24,Other,Kirkchester,Alaska,147900.39,Groceries,19,38.67,2024-03-03,2,PayPal,407.1,Yes,10
c123a4e2-9d30-4813-989c-25b164d04d16,37,Male,Maysberg,Iowa,27951.87,Home,19,24.11,2024-09-06,7,Debit Card,221.55,Yes,3
e2004e71-5e2d-48cf-bedb-0a3532adf4ef,69,Male,Jenniferstad,Tennessee,66924.8,Home,6,58.57,2023-10-06,8,Debit Card,345.76,Yes,10
195be5a1-2077-4754-aa47-4c5d616df98e,46,Female,New Wendy,Arizona,102440.48,Beauty,16,41.78,2023-04-05,1,Credit Card,402.42,No,6
22563750-3d9f-4c6f-8abb-b33838c5f578,58,Male,New Davidside,Texas,62561.96,Beauty,18,50.55,2023-05-02,7,PayPal,96.64,No,7
bdbdd152-021f-45fb-8c4c-533b7b3169aa,67,Male,Christinashire,Arizona,119702.91,Fashion,7,53.31,2024-08-29,7,Credit Card,365.95,No,6
13ab9737-c44f-4322-8d20-34e75f0842e9,32,Other,Coxbury,Wisconsin,114159.69,Fashion,15,37.88,2023-07-31,8,PayPal,67.9,Yes,6
9439a95b-c6a8-41c6-b845-d66b6a2b43b4,33,Other,Nancyland,Oklahoma,137092.95,Beauty,15,35.04,2022-09-10,6,Debit Card,266.57,Yes,3
eca3f85e-f56d-4ecb-b7c3-067144b6038b,65,Female,Port Rebeccaborough,New Hampshire,20973.46,Electronics,9,19.84,2023-01-10,7,PayPal,158.95,Yes,2
4b51f389-1e61-4a07-8cc6-61065734db6b,64,Male,Kennedychester,Alabama,116596.65,Groceries,9,38.87,2024-02-24,8,Credit Card,427.25,Yes,8
efaadc26-834a-4c27-839a-7ea812d4fb9d,25,Other,Floresport,Oregon,58107.13,Groceries,18,13.8,2023-03-12,8,Bank Transfer,389.56,Yes,2
2e4e7b24-0236-44d9-80b6-2d05325592dc,64,Male,West Danielfort,Kentucky,124078.49,Electronics,7,56.45,2024-01-08,6,Debit Card,195.22,Yes,5
916ee857-bb2d-475f-ba29-e895f0269fc6,38,Other,West Leonardland,Tennessee,27987.45,Beauty,9,6.08,2024-04-22,4,Bank Transfer,152.17,Yes,4
e99dd0eb-b6bc-401e-8d82-9bc171cc9ab4,31,Other,Langtown,Hawaii,27923.18,Sports,11,29.95,2022-12-07,7,PayPal,155.28,Yes,8
693172b9-d820-4691-8c6d-e3de8e9f45ea,44,Male,Swansonton,South Carolina,103604.76,Fashion,19,26.02,2022-09-10,2,Bank Transfer,365.07,Yes,10
43f27e1f-939e-4aa0-913b-4dec475da8cf,23,Female,North Paulaside,Missouri,45711.28,Fashion,9,23.24,2024-04-07,8,PayPal,64.67,Yes,6
12423aad-0d63-41a1-a93d-994c0d0c4762,59,Other,South Diamondmouth,New Hampshire,74736.79,Home,18,31.1,2023-01-03,4,PayPal,159.84,Yes,7
53b48b38-6479-41b2-933f-a19e9b987b90,65,Male,Austinshire,Arizona,53039.09,Beauty,11,47.38,2023-12-22,7,Bank Transfer,80.24,No,7
67547de9-ab53-4166-a174-ff8c2583c2a0,43,Male,South James,Alaska,127824.86,Groceries,13,53.52,2023-03-17,9,Bank Transfer,351.96,Yes,1
2eebd741-6e58-4829-85e1-13287a090f84,45,Other,Mackview,West Virginia,81796.58,Fashion,8,16.91,2022-09-11,8,PayPal,404.79,Yes,2
932291b0-0a70-4834-85cb-04b9547ecefa,54,Male,New Samantha,Nevada,121923.76,Sports,12,55.7,2024-06-13,4,Credit Card,231.47,No,1
b95287bd-01eb-48bd-a3df-5a38869bb2a7,23,Other,East Brianville,Oregon,81206.56,Fashion,15,44.61,2023-03-21,1,PayPal,300.89,No,10
3fc583f5-f288-43c5-8d85-3455d1b97169,43,Female,Nguyenstad,Nevada,21154.13,Beauty,11,27.13,2024-08-23,5,Credit Card,260.68,No,1
bc9f3f94-f29e-4598-94b8-b0ee77e6459c,44,Female,East Cathy,West Virginia,34973.27,Fashion,13,31.85,2023-09-01,6,Debit Card,455.38,Yes,4
4db1d31b-c3e9-429e-ae0f-d8c36edc8565,24,Male,Lake Jennifer,Pennsylvania,64678.22,Groceries,1,59.64,2022-11-22,7,Bank Transfer,317.75,No,4
b1d6c2f2-fd02-45e5-88fd-283575d7da4b,21,Female,Wandamouth,New Jersey,112815.04,Fashion,19,16.87,2022-12-30,1,Bank Transfer,31.29,Yes,2
0532a1c4-d2bd-42e3-8dab-ac34df292abd,25,Female,Edwardville,Louisiana,82783.35,Home,10,55.94,2023-07-04,6,Bank Transfer,190.5,No,9
3d547222-5908-44ad-ae68-efa21e52736c,26,Other,New Javier,Alabama,42214.54,Sports,2,7.5,2023-05-30,4,Debit Card,491.73,No,4
852fa17c-b549-4b8b-9ed1-e18d9149b626,27,Other,East Tracy,Missouri,114431.04,Beauty,11,37.46,2023-01-31,6,Credit Card,273.3,Yes,1
6be58511-deb3-4209-befd-833d363d941c,50,Other,Jacksonland,South Dakota,67979.25,Sports,5,53.47,2024-01-28,2,Bank Transfer,339.01,Yes,7
820d4f53-831f-43a2-8e6c-c3cec21001f8,41,Other,Lake Tinahaven,Utah,128729.1,Home,3,21.08,2023-05-10,6,Credit Card,131.16,Yes,9
0cbe1cfe-95b6-4fac-98ea-608a8398e7b5,52,Female,Judithland,South Dakota,85951.34,Sports,16,37.2,2024-03-29,4,Bank Transfer,73.74,No,4
b6ddc85a-d5c1-4f0e-a755-e703451d2034,68,Male,Michelleville,Maryland,48353.07,Groceries,9,45.18,2024-03-27,6,Bank Transfer,40.75,Yes,10
1481f5db-6edf-4910-9ace-b8ffdd2f46b4,58,Male,Craigton,New York,34581.15,Sports,17,41.29,2023-08-28,2,Debit Card,355.85,Yes,9
a6e94802-82be-47d5-bae2-de518ca414ec,57,Male,New Jenniferview,Oregon,63328.69,Beauty,15,5.68,2023-07-23,8,Debit Card,26.28,Yes,9
aa7fb797-ad3a-43f8-a6bc-4d34de6d8e87,43,Male,Aaronbury,Maryland,55125.73,Sports,2,42.48,2023-11-02,5,Bank Transfer,262.9,Yes,10
e2ceab05-53ec-48ac-a94a-9ed6b3c0273a,50,Male,North Kirk,New York,36447.43,Sports,7,13.08,2023-07-03,6,Debit Card,295.78,Yes,3
66963ed7-6aa7-4604-bba6-fdc17c74c326,23,Other,Shieldsstad,Wyoming,85031.55,Electronics,6,45.91,2024-07-23,2,PayPal,159.4,Yes,6
036c8eda-574e-42a1-ace8-ad945e5a8123,52,Male,North Andrewchester,South Dakota,87199.6,Home,12,20.4,2022-10-18,1,Debit Card,367.25,No,5
86bacca8-dd54-4488-a631-673bd711361f,63,Other,Littleton,Ohio,122738.02,Sports,15,44.75,2023-09-08,4,Credit Card,426.99,No,4
bbd744af-732b-4f77-bbc4-6d7160e51432,48,Male,Joelchester,Indiana,130952.7,Fashion,19,46.5,2023-05-23,1,Bank Transfer,159.98,Yes,8
45aa9b23-1459-4a4d-976f-c3b0579eecf2,31,Other,Franklinburgh,Utah,91519.29,Sports,3,24.17,2024-05-19,5,Bank Transfer,311.56,Yes,5
8db00d66-dfd2-49ce-99ad-23b0cb95b5ba,42,Female,New Matthew,Michigan,142310.96,Electronics,5,44.5,2023-04-10,6,Bank Transfer,47.9,Yes,2
08d0b864-3f6b-43ff-9008-f72d3e42f531,63,Male,Josehaven,Michigan,93468.95,Groceries,13,32.37,2023-08-08,1,Bank Transfer,477.86,Yes,10
8c4b480b-9c4e-4053-a60b-c1e88ac3ba5e,56,Male,Angelabury,Arkansas,33242.84,Beauty,14,47.72,2024-04-09,1,Debit Card,56.78,Yes,4
3583da5f-cbe3-41c6-a04f-07f5bc179865,18,Female,Kristyview,Missouri,93586.16,Beauty,17,15.63,2023-04-04,5,Bank Transfer,14.28,No,1
132124ce-2e5b-4807-a2d2-66048ff6f25a,24,Male,Tinatown,Idaho,54437.43,Beauty,15,32.99,2023-10-25,2,PayPal,393.74,Yes,3
371ef586-569d-4cbc-8317-7cdbe935ea38,18,Female,Chenhaven,North Dakota,18684.7,Home,14,32.98,2023-10-13,3,Bank Transfer,375.15,Yes,4
3be7e0a0-8de2-459b-99c7-3ad53fbc18fc,52,Female,South Jamie,New Jersey,42505.86,Groceries,12,49.34,2023-04-19,5,Bank Transfer,199.54,No,5
726cdb85-bc76-41cb-beee-b3c981355545,19,Male,Ashleystad,Alabama,148328.11,Fashion,3,54.27,2022-09-19,7,Credit Card,101.82,No,2
73599b9a-f297-4d5e-9ff5-7d9bc5c603ef,53,Male,North Michael,Washington,56446.39,Groceries,19,39.0,2024-02-20,5,PayPal,43.54,Yes,10
ee8c548c-c717-4a94-b425-528e347e5a86,48,Male,Port Deniseport,Michigan,128562.3,Fashion,3,57.03,2023-08-02,2,Bank Transfer,181.81,Yes,6
f3266f18-f328-4076-b65e-0b4a63fc2fd2,27,Other,Whitakermouth,Wyoming,91736.53,Sports,4,5.43,2024-07-05,9,Credit Card,185.96,Yes,1
3c8738d0-9926-4423-be33-99698921e327,38,Other,Johnsonbury,Oklahoma,117325.64,Sports,9,41.87,2023-11-23,3,Bank Transfer,407.72,No,6
0d1dfccb-ec21-40d8-b739-577cb6783a7f,68,Female,Lake Joannahaven,Hawaii,41659.54,Groceries,8,49.66,2024-03-23,4,PayPal,311.19,Yes,1
7ac59660-6a44-4114-b333-e42d1c6f056f,31,Male,New Melissaport,Missouri,86894.64,Beauty,4,41.0,2023-08-20,9,Debit Card,180.96,No,4
87fb6a1e-a962-4a1b-b6ee-9282ba3c9cb6,38,Male,Kristenchester,Rhode Island,90105.36,Groceries,10,31.26,2023-11-03,2,Credit Card,223.82,Yes,8
274f22d1-b4f6-4f27-8152-0301b08c8a7d,50,Other,Curtismouth,Texas,31759.58,Fashion,9,46.38,2024-02-08,8,Bank Transfer,137.08,No,8
28ff755b-12b3-4ee2-bd16-a47610d0e520,63,Male,East Brandon,Michigan,121903.47,Electronics,11,5.7,2023-11-21,1,Bank Transfer,430.56,No,9
e9c5cc8b-fffa-46b6-b49d-339f5bbd7f82,52,Female,East Casey,South Carolina,28598.1,Beauty,9,38.83,2023-05-07,8,PayPal,38.23,No,6
f9bbc27e-a613-4d08-ab69-63d6564b4b63,63,Other,West Leslie,New Hampshire,33764.84,Groceries,18,21.73,2022-10-19,6,Debit Card,107.72,No,3
267b4966-8877-4e8b-8046-ab1e23588b62,38,Male,Lake Elizabeth,Maine,147307.57,Home,14,57.42,2022-10-14,8,PayPal,438.86,No,1
caea86f7-dd17-4742-9048-b3430d78479c,39,Other,Tylerborough,California,21607.84,Fashion,8,50.72,2023-08-14,6,PayPal,46.99,Yes,3
a77070da-1e7c-4f17-b1ad-20b8432008cd,23,Other,Port Carrieview,Mississippi,117190.34,Beauty,1,5.35,2023-07-03,8,Bank Transfer,242.86,No,2
044bef62-9ee1-4f25-99dc-1c7b166483aa,30,Male,Port Katherinechester,Alabama,103550.98,Home,9,32.33,2023-07-25,8,Credit Card,199.79,No,9
c66f131d-f296-4865-82ef-d432ed1204ff,58,Other,Port Lanceberg,Wisconsin,109838.81,Home,6,25.3,2023-05-29,9,Bank Transfer,166.53,No,10
9ac1ee66-e8f0-4780-89b0-d295846009a3,43,Other,Perrymouth,Illinois,22887.94,Electronics,1,10.52,2024-05-01,8,Bank Transfer,150.26,Yes,10
bdc8f06d-54ab-41b8-8e1e-81a9c339d212,57,Male,Davidport,Maine,54300.07,Beauty,12,21.61,2023-08-08,6,Bank Transfer,43.39,Yes,10
85d5e771-ea09-4f96-80ec-fcf73869f9cc,63,Male,Joshuaport,South Dakota,128652.0,Home,6,41.81,2023-11-14,6,PayPal,412.04,No,9
d7184ef2-8290-4ec5-b770-9cf76e2b992d,45,Male,South Sharon,North Carolina,85320.46,Electronics,17,18.15,2024-06-21,8,Debit Card,497.85,No,3
8d0da5c7-bb04-4888-a674-33dea4c5d553,63,Female,Leemouth,Illinois,80364.92,Fashion,6,7.45,2023-08-15,4,PayPal,119.38,Yes,9
7b287683-eaeb-4151-ba2d-69cc82084623,45,Male,New Rebecca,Arkansas,99900.44,Sports,16,25.74,2023-07-29,9,Debit Card,125.07,No,7
0b8e5bff-95fe-40d3-ba58-0b4263022cf8,34,Male,New Bryan,Arkansas,62689.81,Sports,7,23.87,2023-07-20,5,PayPal,48.92,Yes,10
a421d7c3-bc0f-497d-b458-b2635e166359,38,Other,New Kevin,Iowa,108454.82,Beauty,18,57.73,2023-06-24,3,Bank Transfer,372.06,No,3
fcad35aa-5d52-4e60-810e-7edeefa9e19c,18,Male,Franciscoburgh,Massachusetts,102491.23,Groceries,1,17.65,2024-08-12,3,Debit Card,298.7,Yes,5
13bea2ef-996e-4b5d-adec-e908d46a381c,31,Other,North Megan,Nebraska,31787.93,Fashion,7,38.51,2022-12-11,5,PayPal,230.87,Yes,6
b736678d-d7cf-4eb3-98f5-f372eb58bb21,21,Female,West Lisa,New Jersey,26834.81,Home,3,10.37,2023-07-27,1,Bank Transfer,127.19,No,7
26df9f32-9785-4b10-ab93-528984174ae4,61,Female,West Heidi,Nebraska,75125.75,Fashion,19,50.76,2024-01-11,3,Bank Transfer,49.56,Yes,9
972f8404-f5b3-41af-96e6-68b535069343,54,Female,Lake Jameschester,Virginia,136397.44,Sports,19,52.74,2024-08-08,1,Debit Card,32.29,No,1
8c132faa-cee3-41e6-bf86-20bac9d681d7,45,Female,Carrburgh,Delaware,76104.22,Beauty,1,27.66,2024-04-19,4,PayPal,328.38,Yes,3
36039fa7-c67a-4b13-b529-938c8f3a6531,52,Male,Bennetttown,Vermont,91625.57,Electronics,7,7.02,2023-01-18,6,PayPal,480.23,No,4
53a646dc-1c55-462d-8b94-403edbd11107,32,Male,Port Charlesburgh,Florida,81120.88,Electronics,4,58.11,2023-04-22,4,Debit Card,108.03,No,3
f063b579-e6dd-4456-bfdf-75d194056755,46,Other,Lake George,Arkansas,73781.14,Fashion,16,28.68,2024-05-15,1,PayPal,450.89,Yes,6
7c6d5a09-c890-4be9-aaf2-4b56b9edea45,61,Other,Doughertyburgh,Kansas,25921.1,Home,19,6.92,2023-12-15,5,PayPal,188.43,Yes,5
a5bee1dc-1ecd-4ea7-8b7e-35b0eca7a73a,40,Female,Sydneytown,Virginia,21364.24,Electronics,17,5.82,2023-08-04,7,Bank Transfer,461.09,No,1
fb8254d6-9f4a-48be-94e0-6d3478bb940c,61,Other,Lake Nicolehaven,New Jersey,138183.89,Groceries,17,5.33,2023-06-16,4,Bank Transfer,439.57,Yes,6
bf40e125-64ae-4924-8797-cde9c8a27698,42,Male,Gonzalesshire,Kansas,142084.35,Home,19,16.01,2023-08-02,1,Credit Card,19.31,Yes,9
dc8fbdb2-c2a7-495a-95d5-9baeeda0f848,48,Female,South Denise,Oregon,142562.01,Fashion,2,42.31,2023-05-24,3,Credit Card,42.64,No,6
8cbd3c5e-aca0-4adb-aa98-9871ae6989cd,54,Male,Antonioland,Oklahoma,52408.45,Home,16,16.19,2022-10-21,2,Bank Transfer,488.11,No,4
9a21e850-e55b-4a6a-a2af-c908978867a4,45,Male,Jasonburgh,South Carolina,123004.43,Fashion,12,29.28,2023-01-20,3,Debit Card,309.99,Yes,10
8e598fdf-463a-4ff8-848d-aba6d648c9b2,64,Female,Harrisonchester,Maine,146870.49,Groceries,12,32.17,2022-10-20,1,Debit Card,225.77,No,9
331ab4fb-52e7-4586-93fd-b544bb19a2c3,59,Female,Thomaschester,California,143326.68,Groceries,12,16.39,2022-11-25,4,Debit Card,25.9,Yes,2
f38cb292-0bdb-4dc1-baad-8e60fd60be75,46,Other,Blackfurt,Massachusetts,86866.06,Electronics,5,51.36,2022-12-09,7,Credit Card,409.95,No,8
96b7cae3-c345-42b6-9c8b-14b195e7451b,44,Male,West Billyside,New York,135801.02,Electronics,17,44.63,2023-08-20,6,Credit Card,454.7,Yes,3
8a555c7c-84ae-45ca-a182-be060cc71ece,21,Other,East Elizabeth,Florida,148318.44,Home,5,56.35,2023-04-19,4,Bank Transfer,36.59,Yes,7
b1c6cc0b-4245-4b3d-8022-f7fcb13eb516,28,Female,Lake Kevin,Wyoming,100339.15,Home,3,29.84,2023-08-02,9,PayPal,277.19,No,9
f0b900e1-a798-4a28-abca-f52365144f9f,56,Other,Aprilton,Vermont,69961.73,Electronics,8,24.8,2024-05-15,1,Debit Card,149.09,Yes,3
2afb787b-4f26-446d-8193-698401874f01,53,Female,Samanthafort,Vermont,92736.82,Electronics,5,13.11,2023-09-05,3,Credit Card,106.05,No,1
33a2598d-dac0-44e1-bc37-aa7816bec280,65,Female,North Alexandra,Ohio,24100.62,Electronics,2,11.48,2022-10-25,5,Bank Transfer,140.11,Yes,9
abbc918e-fda7-475b-b049-332af3743a94,67,Other,Port Jennifer,Oklahoma,44770.53,Home,16,44.42,2022-10-17,9,Debit Card,263.83,Yes,6
d67a7324-cd2e-42dc-b57d-ed07946af9c7,41,Female,Juliefort,Indiana,62441.59,Beauty,14,38.64,2024-07-27,1,Credit Card,178.45,No,4
34e3f3f9-fae0-48ca-9b26-51724dbae6fa,48,Male,Sotochester,Arizona,78834.25,Beauty,8,41.11,2023-05-25,4,Bank Transfer,285.13,No,4
1ef09c63-6e23-4f5a-85c7-18760e0ee66d,28,Other,South Douglas,Kansas,16877.05,Beauty,14,41.38,2024-07-18,2,Debit Card,268.35,Yes,4
95a3e68e-380c-496b-9419-932e3a3685d2,56,Other,South Jill,New Hampshire,118394.39,Beauty,13,49.17,2023-08-12,6,Debit Card,148.6,No,9
f467266b-5eae-418e-8a4f-791f356a5743,56,Other,Port Samueltown,California,97296.02,Fashion,8,7.3,2023-08-22,2,Credit Card,129.81,Yes,4
ab657631-8ccf-49da-b95e-cc388b07a0ce,68,Male,Ronnieburgh,Florida,144715.17,Beauty,13,47.28,2023-10-01,8,Debit Card,412.33,Yes,5
fa32246b-6924-497f-a392-8626cf38bbd4,52,Male,Romeroton,Vermont,143503.38,Groceries,17,29.77,2024-05-18,5,Bank Transfer,108.67,No,7
db6e8c0c-4f33-47c9-9ef2-3a8095712772,29,Other,East Billy,New Hampshire,17985.85,Sports,7,35.3,2024-07-19,9,Debit Card,401.84,No,7
8aacc639-6aaf-49ee-9f41-56917951b24a,20,Female,Mcgeebury,Mississippi,59699.49,Beauty,10,37.15,2022-11-08,5,Bank Transfer,175.11,Yes,10
3dc7b012-59fa-4b43-bcb4-0bea91a4c764,33,Other,North Nathan,Mississippi,26493.15,Fashion,19,5.24,2022-10-09,5,Credit Card,357.49,Yes,6
689428e7-1496-493d-90e2-444529d5861d,27,Male,Youngberg,Hawaii,133843.19,Fashion,2,41.85,2024-04-11,9,Debit Card,298.43,No,8
cf091501-5077-45e0-9ad3-7e9f30071443,60,Other,Hatfieldside,Connecticut,91782.93,Electronics,6,16.16,2024-08-10,8,Debit Card,291.25,No,5
9b6d24fb-7715-4cc3-9861-a86510045634,64,Female,Jennifershire,Delaware,139343.28,Electronics,8,46.37,2023-07-19,4,Bank Transfer,158.66,Yes,3
063592af-6055-4eb9-85f1-d334c5a59330,49,Other,Stephaniestad,Mississippi,53306.95,Home,7,36.9,2024-08-15,5,PayPal,82.31,No,6
e1da3168-d569-4cc7-9b27-baa380557383,53,Female,Lucaston,New Jersey,137373.98,Electronics,6,32.87,2024-01-20,3,Debit Card,419.76,Yes,8
a288ab4a-cc9c-4c74-b77a-631b06da8872,21,Female,Julieville,Kansas,39674.35,Beauty,9,50.59,2024-04-11,5,Debit Card,175.25,Yes,6
a6b2ca6b-b023-4497-9e9b-1775c0fc558c,23,Male,North Matthewville,New Hampshire,146118.81,Beauty,3,38.39,2023-12-17,9,PayPal,469.34,No,10
16b8746a-ca78-464a-8870-00e8b61cf27c,32,Other,Port Roberttown,Wyoming,81887.09,Electronics,16,11.36,2023-10-17,9,PayPal,222.2,No,3
8fa77ca7-94d4-4af3-8ee0-1c14d8b3f864,43,Other,Emilyview,Michigan,38801.84,Beauty,11,46.54,2023-04-07,3,Debit Card,317.27,No,1
6a4d955f-cc94-4c69-b45f-ad6668268410,34,Other,Harthaven,California,29799.47,Sports,1,11.93,2023-02-13,6,Credit Card,416.66,Yes,5
6e972936-6259-4e00-9475-e4320487157b,43,Other,New Tom,Arkansas,120505.11,Electronics,13,37.95,2024-02-13,5,Credit Card,202.99,No,3
44ac33cd-3b71-4ba7-b98b-e134b1ec8b49,68,Other,New Matthewchester,South Carolina,144483.62,Fashion,5,52.29,2024-05-30,4,Debit Card,361.17,Yes,5
b565dc8a-087f-463c-b993-97c5f2ab488b,36,Male,New Josephborough,Ohio,33260.53,Groceries,2,41.81,2023-04-24,2,Credit Card,85.76,Yes,1
67b3ebc6-d8d5-4042-92e2-a20bd192db8a,61,Other,Kristinchester,Hawaii,94166.41,Sports,12,27.77,2023-06-09,4,Credit Card,149.7,Yes,8
bd2e67b0-648b-4a90-9a8a-be2a3d2cd142,48,Female,Lynnland,New Mexico,100018.98,Sports,10,16.06,2023-05-14,2,Bank Transfer,120.32,Yes,7
084699b5-c382-4319-9a0a-20805a783e18,28,Female,West Johnfurt,Idaho,149082.75,Fashion,9,16.68,2022-12-13,3,Bank Transfer,48.37,No,4
4dddcbd4-9215-4954-be75-396176eda5cd,46,Female,West Pamelamouth,Texas,55248.36,Beauty,11,33.7,2022-12-02,9,Credit Card,125.96,Yes,3
8b47d458-28ea-4e30-8b4f-905af726b96f,49,Other,West Stephanie,Iowa,39510.47,Fashion,16,57.3,2023-07-01,2,Debit Card,283.33,No,7
0948ee1a-e7bc-47a9-a2d5-aa01629773d4,66,Female,Lake Melissamouth,Minnesota,46018.77,Electronics,6,25.64,2024-07-29,4,PayPal,17.25,No,6
93575764-3c73-415e-adb5-d6a811e595ae,40,Female,Alvaradohaven,Pennsylvania,22942.16,Groceries,11,53.77,2024-02-28,8,Bank Transfer,227.84,No,2
c1e2736e-5bac-4d86-ae4c-432e5dccd6ad,30,Male,Smithmouth,Wisconsin,40031.52,Fashion,18,9.31,2024-01-28,2,Credit Card,64.39,No,5
a3dc26b8-0be9-4613-a203-b169c9c28be8,60,Male,East Paulfort,Montana,143671.2,Home,7,8.86,2022-09-16,1,Bank Transfer,245.8,No,6
aa404cec-3d8d-4aed-8e52-50a80678c257,29,Other,Lake Timothychester,California,61461.13,Electronics,9,32.96,2023-05-09,2,Debit Card,184.65,Yes,6
028bdf0c-bd85-4557-91f5-0e866e1469ee,23,Other,New Michaelfort,Indiana,102178.16,Sports,12,59.0,2023-04-13,8,Credit Card,209.7,No,9
647dad8b-59ba-4950-a419-4d2ca0a54642,44,Other,Martinezview,Kansas,22131.76,Home,7,52.77,2023-09-18,2,Credit Card,19.52,No,7
b5dd3327-0d2f-4592-be2c-6ae299989d57,45,Female,West Stephanieburgh,North Dakota,120681.08,Fashion,7,57.99,2024-06-28,2,Credit Card,77.32,Yes,6
675e0110-52b1-4acd-9a32-b4bf3fe4cd22,42,Female,Armstrongmouth,Michigan,19672.06,Fashion,5,53.67,2024-03-29,6,Debit Card,321.01,Yes,10
8e6e2538-9bb9-4b01-92df-bf0f9b290533,63,Female,Jasonmouth,South Carolina,86335.94,Beauty,14,11.49,2022-09-27,9,Credit Card,450.45,Yes,9
259bcac9-cb95-4043-a989-a39ad0a84680,49,Female,New Victoria,Michigan,122725.52,Fashion,2,19.86,2024-03-28,1,Credit Card,403.88,No,4
753f6e4e-5b06-4ad4-85ad-bca187a4b8b6,38,Male,Ryanport,New York,135388.94,Sports,9,54.38,2024-07-29,6,Credit Card,446.01,No,9
e7106899-5764-4857-85e7-852aa24fc2fe,48,Male,East Michele,Georgia,90334.64,Home,17,27.76,2024-05-25,7,Debit Card,141.11,Yes,7
3197d856-63f2-4827-bbff-02edea7f0476,55,Other,South Margaret,Ohio,136177.51,Beauty,3,25.74,2024-06-12,7,Bank Transfer,17.94,Yes,10
ee937143-56a9-48f1-aa4b-e3f8aee365d0,53,Other,North Manuelfurt,Kentucky,47878.86,Groceries,4,15.55,2024-07-16,3,PayPal,51.13,Yes,9
dfa2b4fa-ac21-4d18-a009-3e3ea190ef38,30,Other,Ritashire,Montana,142109.03,Home,13,6.34,2024-06-23,7,PayPal,185.67,Yes,1
d766fb3f-cf20-432b-a5ff-9f0d42d4d621,42,Female,Meltonborough,South Dakota,74818.8,Home,4,11.88,2023-11-11,5,Debit Card,17.17,No,4
09f9cb9d-5895-4282-83d9-2cfd3c7b0eb4,26,Other,Lebury,South Dakota,84522.21,Sports,19,59.91,2023-02-24,8,Bank Transfer,108.06,No,10
3718d7d8-5eb6-4988-ad55-14d912efacca,43,Female,North William,Arizona,89702.2,Electronics,16,47.68,2024-01-09,1,Credit Card,100.58,No,1
bee3633b-fdea-4544-98e9-7be62acf3bf5,33,Female,South Johnberg,New Hampshire,40437.73,Fashion,9,51.48,2022-12-16,4,Bank Transfer,25.01,No,6
a677c3f6-4f52-4eb9-b0ba-f9414d3f81df,69,Other,Ryanhaven,New Jersey,37710.15,Home,12,59.58,2023-11-21,7,Bank Transfer,399.75,No,9
b7be7bb3-5d01-406c-9894-1dea2e0c0213,54,Male,West Chelsealand,Wyoming,105707.81,Beauty,16,47.26,2023-11-19,7,PayPal,62.58,Yes,3
e24ffdd0-87d1-470c-9f1c-1c5e660181a2,39,Male,Port Erinstad,New York,23944.98,Fashion,14,27.32,2024-08-14,4,Debit Card,389.28,No,7
28e769a1-1ede-4563-ab1c-503b46d80eb8,47,Female,North Taylor,Washington,61926.47,Groceries,19,28.69,2024-03-15,5,Credit Card,377.92,Yes,6
cf8f76bf-c1f7-4727-88aa-855e71c9be10,42,Male,Williamsberg,Idaho,102300.69,Sports,3,56.81,2024-01-09,1,PayPal,286.05,No,9
a84fbe17-fbb3-4868-8b6f-52d2e010695a,39,Male,Port Saramouth,Georgia,74653.05,Sports,10,46.1,2023-12-20,6,Debit Card,323.74,No,9
572666bf-315c-4fb6-8240-51a453ad8803,47,Other,Holmesshire,Texas,98392.21,Sports,5,8.44,2024-06-02,5,Debit Card,77.19,No,5
e8529518-42a6-40ac-99c9-114b3d5a4a4d,28,Female,West Marie,South Dakota,138013.13,Sports,16,45.84,2024-06-12,2,Debit Card,150.16,Yes,9
dcc51c34-731b-45a8-831f-9bdeb7f9ca47,24,Other,West Elizabethbury,Alabama,120027.52,Groceries,5,27.55,2022-12-24,2,Debit Card,370.54,Yes,1
fa40f36f-5dac-464d-bff9-340672d94dec,56,Male,Weaverview,New Mexico,53487.16,Groceries,10,52.66,2023-12-10,7,Credit Card,215.97,Yes,8
353a9843-47d7-480c-896a-57c3b63c557c,35,Male,Brianburgh,Oklahoma,108137.48,Fashion,15,32.62,2024-03-25,3,Bank Transfer,266.54,Yes,1
ffe1ec0a-da17-4428-b93d-a830624d9bf2,20,Other,North James,Indiana,48339.72,Fashion,2,35.38,2023-10-23,4,Bank Transfer,255.29,Yes,1
b8a39602-a22b-45ce-8663-df74dd06e96b,36,Other,Lake Elizabeth,Hawaii,48412.85,Electronics,14,30.25,2023-07-16,2,Debit Card,103.88,No,3
2d541e46-f796-44c9-af14-7a5e34eeb3ea,66,Female,Leeland,Missouri,18436.9,Home,4,42.67,2023-10-21,4,PayPal,461.55,No,4
b06d9057-5d3d-4709-a54c-8ee242a780d1,37,Female,Jacobmouth,Rhode Island,60346.73,Sports,6,35.26,2024-01-28,7,PayPal,375.97,No,7
1c4cf0a7-bd11-46c9-9941-2450f0c6724e,56,Other,North Benjamin,Montana,17030.63,Electronics,19,33.11,2023-12-26,3,PayPal,78.93,Yes,6
9488c7ef-95c2-439c-9299-1d6becb9e392,57,Other,Port Jason,Arkansas,120136.3,Fashion,7,48.98,2022-11-09,6,Bank Transfer,253.36,No,4
